fecha,marea
2022-07-04T15:30:02Z,0.907
2022-07-04T15:25:02Z,0.909
2022-07-04T15:20:02Z,0.871
2022-07-04T15:15:02Z,0.899
2022-07-04T15:10:02Z,0.91
2022-07-04T15:05:02Z,0.856
2022-07-04T15:00:02Z,0.868
2022-07-04T14:55:02Z,0.87
2022-07-04T14:50:02Z,0.926
2022-07-04T14:45:02Z,0.883
2022-07-04T14:40:02Z,0.898
2022-07-04T14:35:02Z,0.855
2022-07-04T14:30:02Z,0.836
2022-07-04T14:25:02Z,0.884
2022-07-04T14:20:02Z,0.863
2022-07-04T14:15:02Z,0.869
2022-07-04T14:10:02Z,0.904
2022-07-04T14:05:02Z,0.9
2022-07-04T14:00:02Z,0.872
2022-07-04T13:55:02Z,0.951
2022-07-04T13:50:02Z,0.962
2022-07-04T13:45:02Z,0.921
2022-07-04T13:40:02Z,0.965
2022-07-04T13:35:02Z,0.891
2022-07-04T13:30:02Z,0.905
2022-07-04T13:25:02Z,0.867
2022-07-04T13:20:02Z,0.871
2022-07-04T13:15:02Z,0.872
2022-07-04T13:10:02Z,0.928
2022-07-04T13:05:02Z,0.912
2022-07-04T13:00:02Z,0.864
2022-07-04T12:55:02Z,0.862
2022-07-04T12:50:02Z,0.882
2022-07-04T12:45:02Z,0.965
2022-07-04T12:40:02Z,0.854
2022-07-04T12:35:02Z,0.861
2022-07-04T12:30:02Z,0.891
2022-07-04T12:25:02Z,0.906
2022-07-04T12:20:02Z,0.874
2022-07-04T12:15:02Z,0.877
2022-07-04T12:10:02Z,0.843
2022-07-04T12:05:02Z,0.896
2022-07-04T12:00:02Z,0.888
2022-07-04T11:55:02Z,0.875
2022-07-04T11:50:02Z,0.93
2022-07-04T11:45:02Z,0.839
2022-07-04T11:40:02Z,0.73
2022-07-04T11:35:02Z,0.731
2022-07-04T11:30:02Z,0.802
2022-07-04T11:25:02Z,0.835
2022-07-04T11:20:02Z,0.839
2022-07-04T11:15:02Z,0.774
2022-07-04T11:10:02Z,0.856
2022-07-04T11:05:02Z,0.766
2022-07-04T11:00:02Z,0.72
2022-07-04T10:55:02Z,0.775
2022-07-04T10:50:02Z,0.766
2022-07-04T10:45:02Z,0.744
2022-07-04T10:40:02Z,0.709
2022-07-04T10:35:02Z,0.726
2022-07-04T10:30:02Z,0.767
2022-07-04T10:25:02Z,0.758
2022-07-04T10:20:02Z,0.758
2022-07-04T10:15:02Z,0.757
2022-07-04T10:10:02Z,0.752
2022-07-04T10:05:02Z,0.804
2022-07-04T10:00:02Z,0.739
2022-07-04T09:55:02Z,0.772
2022-07-04T09:50:02Z,0.709
2022-07-04T09:45:02Z,0.689
2022-07-04T09:40:02Z,0.704
2022-07-04T09:35:02Z,0.751
2022-07-04T09:30:02Z,0.772
2022-07-04T09:25:02Z,0.767
2022-07-04T09:20:02Z,0.748
2022-07-04T09:15:02Z,0.807
2022-07-04T09:10:02Z,0.775
2022-07-04T09:05:02Z,0.766
2022-07-04T09:00:02Z,0.698
2022-07-04T08:55:02Z,0.688
2022-07-04T08:50:02Z,0.706
2022-07-04T08:45:02Z,0.707
2022-07-04T08:40:02Z,0.756
2022-07-04T08:35:02Z,0.849
2022-07-04T08:30:02Z,0.754
2022-07-04T08:25:02Z,0.766
2022-07-04T08:20:02Z,0.819
2022-07-04T08:15:02Z,0.808
2022-07-04T08:10:02Z,0.908
2022-07-04T08:05:02Z,0.811
2022-07-04T08:00:02Z,0.783
2022-07-04T07:55:02Z,0.786
2022-07-04T07:50:02Z,0.771
2022-07-04T07:45:02Z,0.718
2022-07-04T07:40:02Z,0.819
2022-07-04T07:35:02Z,0.828
2022-07-04T07:30:02Z,0.914
2022-07-04T07:25:02Z,0.825
2022-07-04T07:20:02Z,0.814
2022-07-04T07:15:02Z,0.804
2022-07-04T07:10:02Z,0.801
2022-07-04T07:05:02Z,0.761
2022-07-04T07:00:02Z,0.721
2022-07-04T06:55:03Z,0.864
2022-07-04T06:50:03Z,0.786
2022-07-04T06:45:02Z,0.824
2022-07-04T06:40:02Z,0.807
2022-07-04T06:35:02Z,0.778
2022-07-04T06:30:02Z,0.774
2022-07-04T06:25:02Z,0.816
2022-07-04T06:20:02Z,0.804
2022-07-04T06:15:02Z,0.732
2022-07-04T06:10:02Z,0.791
2022-07-04T06:05:02Z,0.825
2022-07-04T06:00:02Z,0.799
2022-07-04T05:55:02Z,0.793
2022-07-04T05:50:02Z,0.793
2022-07-04T05:45:02Z,0.781
2022-07-04T05:40:02Z,0.807
2022-07-04T05:35:02Z,0.763
2022-07-04T05:30:02Z,0.795
2022-07-04T05:25:02Z,0.899
2022-07-04T05:20:02Z,0.825
2022-07-04T05:15:02Z,0.806
2022-07-04T05:10:02Z,0.826
2022-07-04T05:05:02Z,0.823
2022-07-04T05:00:02Z,0.869
2022-07-04T04:55:02Z,0.802
2022-07-04T04:50:02Z,0.757
2022-07-04T04:45:02Z,0.748
2022-07-04T04:40:02Z,0.744
2022-07-04T04:35:02Z,0.796
2022-07-04T04:30:02Z,0.809
2022-07-04T04:25:02Z,0.868
2022-07-04T04:20:02Z,0.915
2022-07-04T04:15:02Z,0.829
2022-07-04T04:10:02Z,0.884
2022-07-04T04:05:02Z,0.83
2022-07-04T04:00:02Z,0.795
2022-07-04T03:55:02Z,0.838
2022-07-04T03:50:02Z,0.913
2022-07-04T03:45:02Z,0.872
2022-07-04T03:40:02Z,0.837
2022-07-04T03:35:02Z,0.895
2022-07-04T03:30:02Z,0.862
2022-07-04T03:25:02Z,0.85
2022-07-04T03:20:02Z,0.866
2022-07-04T03:15:02Z,0.964
2022-07-04T03:10:02Z,0.853
2022-07-04T03:05:02Z,0.918
2022-07-04T03:00:02Z,0.906
2022-07-04T02:55:02Z,0.923
2022-07-04T02:50:02Z,0.917
2022-07-04T02:45:02Z,0.901
2022-07-04T02:40:02Z,0.86
2022-07-04T02:35:02Z,1.031
2022-07-04T02:30:02Z,0.899
2022-07-04T02:25:02Z,0.869
2022-07-04T02:20:02Z,0.985
2022-07-04T02:15:02Z,0.971
2022-07-04T02:10:02Z,0.929
2022-07-04T02:05:02Z,0.971
2022-07-04T02:00:02Z,1.009
2022-07-04T01:55:02Z,0.981
2022-07-04T01:50:02Z,1.003
2022-07-04T01:45:02Z,0.951
2022-07-04T01:40:02Z,0.97
2022-07-04T01:35:02Z,1.057
2022-07-04T01:30:02Z,1.018
2022-07-04T01:25:02Z,0.991
2022-07-04T01:20:02Z,1.027
2022-07-04T01:15:02Z,1.041
2022-07-04T01:10:02Z,1.023
2022-07-04T01:05:02Z,1
2022-07-04T01:00:02Z,1.03
2022-07-04T00:55:02Z,1.008
2022-07-04T00:50:02Z,1.035
2022-07-04T00:45:02Z,1.01
2022-07-04T00:40:02Z,1.048
2022-07-04T00:35:02Z,0.931
2022-07-04T00:30:02Z,0.955
2022-07-04T00:25:02Z,0.945
2022-07-04T00:20:02Z,0.984
2022-07-04T00:15:02Z,1.023
2022-07-04T00:10:02Z,0.954
2022-07-04T00:05:02Z,0.984
2022-07-04T00:00:02Z,1.059
2022-07-03T23:55:02Z,0.918
2022-07-03T23:50:02Z,0.997
2022-07-03T23:45:02Z,0.967
2022-07-03T23:40:02Z,0.949
2022-07-03T23:35:02Z,0.924
2022-07-03T23:30:02Z,0.95
