fecha,marea
2022-05-19T15:00:02Z,1.015
2022-05-19T14:55:02Z,1.033
2022-05-19T14:50:02Z,0.985
2022-05-19T14:45:02Z,1.038
2022-05-19T14:40:02Z,1.054
2022-05-19T14:35:02Z,1.044
2022-05-19T14:30:02Z,1.057
2022-05-19T14:25:02Z,1.081
2022-05-19T14:20:02Z,1.065
2022-05-19T14:15:02Z,1.069
2022-05-19T14:10:02Z,1.079
2022-05-19T14:05:02Z,1.102
2022-05-19T14:00:02Z,1.084
2022-05-19T13:55:02Z,1.101
2022-05-19T13:50:02Z,1.073
2022-05-19T13:45:02Z,1.107
2022-05-19T13:40:02Z,1.09
2022-05-19T13:35:02Z,1.091
2022-05-19T13:30:02Z,1.111
2022-05-19T13:25:02Z,1.135
2022-05-19T13:20:02Z,1.13
2022-05-19T13:15:02Z,1.123
2022-05-19T13:10:02Z,1.179
2022-05-19T13:05:02Z,1.142
2022-05-19T13:00:02Z,1.168
2022-05-19T12:55:02Z,1.167
2022-05-19T12:50:02Z,1.17
2022-05-19T12:45:02Z,1.22
2022-05-19T12:40:02Z,1.182
2022-05-19T12:35:02Z,1.224
2022-05-19T12:30:02Z,1.179
2022-05-19T12:25:02Z,1.225
2022-05-19T12:20:02Z,1.192
2022-05-19T12:15:02Z,1.221
2022-05-19T12:10:02Z,1.233
2022-05-19T12:05:02Z,1.216
2022-05-19T12:00:02Z,1.216
2022-05-19T11:55:02Z,1.185
2022-05-19T11:50:02Z,1.201
2022-05-19T11:45:02Z,1.173
2022-05-19T11:40:02Z,1.164
2022-05-19T11:35:02Z,1.134
2022-05-19T11:30:02Z,1.151
2022-05-19T11:25:02Z,1.135
2022-05-19T11:20:02Z,1.138
2022-05-19T11:15:02Z,1.152
2022-05-19T11:10:02Z,1.105
2022-05-19T11:05:02Z,1.131
2022-05-19T11:00:02Z,1.076
2022-05-19T10:55:02Z,1.099
2022-05-19T10:50:02Z,1.06
2022-05-19T10:45:02Z,1.048
2022-05-19T10:40:02Z,1.056
2022-05-19T10:35:02Z,1.036
2022-05-19T10:30:02Z,1.004
2022-05-19T10:25:02Z,1.033
2022-05-19T10:20:02Z,0.979
2022-05-19T10:15:02Z,0.988
2022-05-19T10:10:02Z,0.992
2022-05-19T10:05:02Z,0.991
2022-05-19T10:00:02Z,0.992
2022-05-19T09:55:02Z,0.957
2022-05-19T09:50:02Z,0.963
2022-05-19T09:45:02Z,0.927
2022-05-19T09:40:02Z,0.913
2022-05-19T09:35:02Z,0.959
2022-05-19T09:30:02Z,0.933
2022-05-19T09:25:02Z,0.919
2022-05-19T09:20:02Z,0.91
2022-05-19T09:15:02Z,0.925
2022-05-19T09:10:02Z,0.861
2022-05-19T09:05:02Z,0.881
2022-05-19T09:00:02Z,0.905
2022-05-19T08:55:02Z,0.847
2022-05-19T08:50:02Z,0.862
2022-05-19T08:45:02Z,0.978
2022-05-19T08:40:02Z,0.88
2022-05-19T08:35:02Z,0.92
2022-05-19T08:30:02Z,0.916
2022-05-19T08:25:02Z,0.903
2022-05-19T08:20:02Z,0.866
2022-05-19T08:15:02Z,0.904
2022-05-19T08:10:02Z,0.902
2022-05-19T08:05:02Z,0.88
2022-05-19T08:00:02Z,0.853
2022-05-19T07:55:02Z,0.889
2022-05-19T07:50:02Z,0.898
2022-05-19T07:45:02Z,0.917
2022-05-19T07:40:02Z,0.889
2022-05-19T07:35:02Z,0.945
2022-05-19T07:30:02Z,0.938
2022-05-19T07:25:02Z,0.941
2022-05-19T07:20:02Z,0.953
2022-05-19T07:15:02Z,0.948
2022-05-19T07:10:02Z,0.99
2022-05-19T07:05:02Z,0.957
2022-05-19T07:00:02Z,0.97
2022-05-19T06:55:02Z,0.971
2022-05-19T06:50:02Z,0.952
2022-05-19T06:45:02Z,0.972
2022-05-19T06:40:02Z,1.007
2022-05-19T06:35:02Z,0.957
2022-05-19T06:30:02Z,1.029
2022-05-19T06:25:02Z,0.993
2022-05-19T06:20:02Z,1.007
2022-05-19T06:15:03Z,1.039
2022-05-19T06:10:03Z,1.009
2022-05-19T06:05:02Z,1.039
2022-05-19T06:00:02Z,1.058
2022-05-19T05:55:02Z,1.054
2022-05-19T05:50:02Z,1.032
2022-05-19T05:45:02Z,1.048
2022-05-19T05:40:02Z,1.058
2022-05-19T05:35:02Z,1.09
2022-05-19T05:30:02Z,1.081
2022-05-19T05:25:02Z,1.088
2022-05-19T05:20:02Z,1.109
2022-05-19T05:15:02Z,1.138
2022-05-19T05:10:02Z,1.12
2022-05-19T05:05:02Z,1.137
2022-05-19T05:00:02Z,1.123
2022-05-19T04:55:02Z,1.142
2022-05-19T04:50:02Z,1.144
2022-05-19T04:45:02Z,1.121
2022-05-19T04:40:02Z,1.142
2022-05-19T04:35:02Z,1.144
2022-05-19T04:30:02Z,1.142
2022-05-19T04:25:02Z,1.17
2022-05-19T04:20:02Z,1.127
2022-05-19T04:15:02Z,1.163
2022-05-19T04:10:02Z,1.18
2022-05-19T04:05:02Z,1.183
2022-05-19T04:00:02Z,1.197
2022-05-19T03:55:02Z,1.159
2022-05-19T03:50:02Z,1.16
2022-05-19T03:45:02Z,1.156
2022-05-19T03:40:02Z,1.184
2022-05-19T03:35:02Z,1.195
2022-05-19T03:30:02Z,1.173
2022-05-19T03:25:02Z,1.205
2022-05-19T03:20:02Z,1.181
2022-05-19T03:15:02Z,1.212
2022-05-19T03:10:02Z,1.201
2022-05-19T03:05:02Z,1.192
2022-05-19T03:00:02Z,1.169
2022-05-19T02:55:02Z,1.26
2022-05-19T02:50:02Z,1.202
2022-05-19T02:45:02Z,1.252
2022-05-19T02:40:02Z,1.247
2022-05-19T02:35:02Z,1.303
2022-05-19T02:30:02Z,1.236
2022-05-19T02:25:02Z,1.263
2022-05-19T02:20:02Z,1.274
2022-05-19T02:15:02Z,1.264
2022-05-19T02:10:02Z,1.323
2022-05-19T02:05:02Z,1.313
2022-05-19T02:00:02Z,1.302
2022-05-19T01:55:02Z,1.325
2022-05-19T01:50:02Z,1.333
2022-05-19T01:45:02Z,1.36
2022-05-19T01:40:02Z,1.383
2022-05-19T01:35:02Z,1.358
2022-05-19T01:30:02Z,1.407
2022-05-19T01:25:02Z,1.406
2022-05-19T01:20:02Z,1.419
2022-05-19T01:15:02Z,1.445
2022-05-19T01:10:02Z,1.439
2022-05-19T01:05:02Z,1.454
2022-05-19T01:00:02Z,1.481
2022-05-19T00:55:02Z,1.496
2022-05-19T00:50:02Z,1.536
2022-05-19T00:45:02Z,1.545
2022-05-19T00:40:02Z,1.554
2022-05-19T00:35:02Z,1.559
2022-05-19T00:30:02Z,1.605
2022-05-19T00:25:02Z,1.586
2022-05-19T00:20:02Z,1.631
2022-05-19T00:15:02Z,1.582
2022-05-19T00:10:02Z,1.607
2022-05-19T00:05:02Z,1.666
2022-05-19T00:00:02Z,1.599
2022-05-18T23:55:02Z,1.641
2022-05-18T23:50:02Z,1.63
2022-05-18T23:45:02Z,1.638
2022-05-18T23:40:02Z,1.64
2022-05-18T23:35:02Z,1.678
2022-05-18T23:30:02Z,1.621
2022-05-18T23:25:02Z,1.662
2022-05-18T23:20:02Z,1.633
2022-05-18T23:15:02Z,1.648
2022-05-18T23:10:02Z,1.609
2022-05-18T23:05:02Z,1.633
2022-05-18T23:00:02Z,1.589
2022-05-18T22:55:02Z,1.607
2022-05-18T22:50:02Z,1.551
2022-05-18T22:45:02Z,1.587
2022-05-18T22:40:02Z,1.537
2022-05-18T22:35:02Z,1.555
2022-05-18T22:30:02Z,1.517
2022-05-18T22:25:02Z,1.496
2022-05-18T22:20:02Z,1.453
2022-05-18T22:15:02Z,1.492
2022-05-18T22:10:02Z,1.429
2022-05-18T22:05:02Z,1.485
2022-05-18T22:00:02Z,1.411
2022-05-18T21:55:02Z,1.421
2022-05-18T21:50:02Z,1.411
2022-05-18T21:45:02Z,1.405
2022-05-18T21:40:02Z,1.393
2022-05-18T21:35:02Z,1.403
2022-05-18T21:30:02Z,1.362
2022-05-18T21:25:02Z,1.358
2022-05-18T21:20:02Z,1.383
2022-05-18T21:15:02Z,1.303
2022-05-18T21:10:02Z,1.284
2022-05-18T21:05:02Z,1.292
2022-05-18T21:00:02Z,1.255
2022-05-18T20:55:02Z,1.242
2022-05-18T20:50:02Z,1.267
2022-05-18T20:45:02Z,1.27
2022-05-18T20:40:02Z,1.281
2022-05-18T20:35:02Z,1.275
2022-05-18T20:30:02Z,1.225
2022-05-18T20:25:02Z,1.241
2022-05-18T20:20:02Z,1.236
2022-05-18T20:15:02Z,1.258
2022-05-18T20:10:02Z,1.214
2022-05-18T20:05:02Z,1.23
2022-05-18T20:00:02Z,1.243
2022-05-18T19:55:02Z,1.268
2022-05-18T19:50:02Z,1.217
2022-05-18T19:45:02Z,1.275
2022-05-18T19:40:02Z,1.224
2022-05-18T19:35:02Z,1.246
2022-05-18T19:30:02Z,1.251
2022-05-18T19:25:02Z,1.276
2022-05-18T19:20:02Z,1.267
2022-05-18T19:15:02Z,1.318
2022-05-18T19:10:02Z,1.255
2022-05-18T19:05:02Z,1.284
2022-05-18T19:00:02Z,1.313
2022-05-18T18:55:02Z,1.284
2022-05-18T18:50:02Z,1.277
2022-05-18T18:45:03Z,1.359
2022-05-18T18:40:03Z,1.319
2022-05-18T18:35:02Z,1.345
2022-05-18T18:30:02Z,1.318
2022-05-18T18:25:02Z,1.376
2022-05-18T18:20:02Z,1.354
2022-05-18T18:15:02Z,1.349
2022-05-18T18:10:02Z,1.39
2022-05-18T18:05:02Z,1.385
2022-05-18T18:00:02Z,1.363
2022-05-18T17:55:02Z,1.39
2022-05-18T17:50:02Z,1.357
2022-05-18T17:45:02Z,1.394
2022-05-18T17:40:02Z,1.36
2022-05-18T17:35:02Z,1.392
2022-05-18T17:30:02Z,1.395
2022-05-18T17:25:02Z,1.354
2022-05-18T17:20:02Z,1.37
2022-05-18T17:15:02Z,1.362
2022-05-18T17:10:02Z,1.36
2022-05-18T17:05:02Z,1.366
2022-05-18T17:00:02Z,1.377
2022-05-18T16:55:02Z,1.39
2022-05-18T16:50:02Z,1.372
2022-05-18T16:45:02Z,1.349
2022-05-18T16:40:02Z,1.39
2022-05-18T16:35:02Z,1.403
2022-05-18T16:30:02Z,1.371
2022-05-18T16:25:02Z,1.365
2022-05-18T16:20:02Z,1.377
2022-05-18T16:15:02Z,1.364
2022-05-18T16:10:02Z,1.372
2022-05-18T16:05:02Z,1.357
2022-05-18T16:00:02Z,1.381
2022-05-18T15:55:02Z,1.401
2022-05-18T15:50:02Z,1.384
2022-05-18T15:45:02Z,1.395
2022-05-18T15:40:02Z,1.381
2022-05-18T15:35:02Z,1.393
2022-05-18T15:30:02Z,1.385
2022-05-18T15:25:02Z,1.379
2022-05-18T15:20:02Z,1.375
2022-05-18T15:15:02Z,1.395
2022-05-18T15:10:02Z,1.332
2022-05-18T15:05:02Z,1.348
2022-05-18T15:00:02Z,1.355
2022-05-18T14:55:02Z,1.396
2022-05-18T14:50:02Z,1.365
2022-05-18T14:45:02Z,1.311
2022-05-18T14:40:02Z,1.358
2022-05-18T14:35:02Z,1.336
2022-05-18T14:30:02Z,1.365
2022-05-18T14:25:02Z,1.342
2022-05-18T14:20:02Z,1.335
2022-05-18T14:15:02Z,1.325
2022-05-18T14:10:02Z,1.335
2022-05-18T14:05:02Z,1.324
2022-05-18T14:00:02Z,1.355
2022-05-18T13:55:02Z,1.307
2022-05-18T13:50:02Z,1.349
2022-05-18T13:45:02Z,1.382
2022-05-18T13:40:02Z,1.314
2022-05-18T13:35:02Z,1.367
2022-05-18T13:30:02Z,1.341
2022-05-18T13:25:02Z,1.398
2022-05-18T13:20:02Z,1.308
2022-05-18T13:15:02Z,1.402
2022-05-18T13:10:02Z,1.372
2022-05-18T13:05:02Z,1.325
2022-05-18T13:00:02Z,1.422
2022-05-18T12:55:02Z,1.363
2022-05-18T12:50:02Z,1.393
2022-05-18T12:45:02Z,1.382
2022-05-18T12:40:02Z,1.393
2022-05-18T12:35:02Z,1.409
2022-05-18T12:30:02Z,1.462
2022-05-18T12:25:02Z,1.408
2022-05-18T12:20:02Z,1.521
2022-05-18T12:15:02Z,1.424
2022-05-18T12:10:02Z,1.484
2022-05-18T12:05:02Z,1.491
2022-05-18T12:00:02Z,1.516
2022-05-18T11:55:02Z,1.526
2022-05-18T11:50:02Z,1.538
2022-05-18T11:45:02Z,1.539
2022-05-18T11:40:02Z,1.513
2022-05-18T11:35:02Z,1.515
2022-05-18T11:30:02Z,1.543
2022-05-18T11:25:02Z,1.493
2022-05-18T11:20:02Z,1.583
2022-05-18T11:15:02Z,1.562
2022-05-18T11:10:02Z,1.554
2022-05-18T11:05:02Z,1.579
2022-05-18T11:00:02Z,1.559
2022-05-18T10:55:02Z,1.533
2022-05-18T10:50:02Z,1.555
2022-05-18T10:45:02Z,1.567
2022-05-18T10:40:02Z,1.55
2022-05-18T10:35:02Z,1.541
2022-05-18T10:30:02Z,1.498
2022-05-18T10:25:02Z,1.525
2022-05-18T10:20:02Z,1.529
2022-05-18T10:15:02Z,1.453
2022-05-18T10:10:02Z,1.43
2022-05-18T10:05:02Z,1.452
2022-05-18T10:00:02Z,1.451
2022-05-18T09:55:02Z,1.368
2022-05-18T09:50:02Z,1.422
2022-05-18T09:45:02Z,1.304
2022-05-18T09:40:02Z,1.368
2022-05-18T09:35:02Z,1.319
2022-05-18T09:30:02Z,1.348
2022-05-18T09:25:02Z,1.286
2022-05-18T09:20:02Z,1.309
2022-05-18T09:15:02Z,1.27
2022-05-18T09:10:02Z,1.278
2022-05-18T09:05:02Z,1.233
2022-05-18T09:00:02Z,1.23
2022-05-18T08:55:02Z,1.242
2022-05-18T08:50:02Z,1.242
2022-05-18T08:45:02Z,1.239
2022-05-18T08:40:02Z,1.22
2022-05-18T08:35:02Z,1.203
2022-05-18T08:30:02Z,1.232
2022-05-18T08:25:02Z,1.184
2022-05-18T08:20:02Z,1.185
2022-05-18T08:15:02Z,1.211
2022-05-18T08:10:02Z,1.173
2022-05-18T08:05:02Z,1.218
2022-05-18T08:00:02Z,1.163
2022-05-18T07:55:02Z,1.209
2022-05-18T07:50:02Z,1.197
2022-05-18T07:45:02Z,1.231
2022-05-18T07:40:02Z,1.236
2022-05-18T07:35:02Z,1.214
2022-05-18T07:30:02Z,1.227
2022-05-18T07:25:02Z,1.238
2022-05-18T07:20:02Z,1.289
2022-05-18T07:15:03Z,1.2
2022-05-18T07:10:03Z,1.291
2022-05-18T07:05:02Z,1.223
2022-05-18T07:00:02Z,1.235
2022-05-18T06:55:02Z,1.253
2022-05-18T06:50:02Z,1.301
2022-05-18T06:45:02Z,1.263
2022-05-18T06:40:02Z,1.324
2022-05-18T06:35:02Z,1.26
2022-05-18T06:30:02Z,1.382
2022-05-18T06:25:02Z,1.338
2022-05-18T06:20:02Z,1.328
2022-05-18T06:15:02Z,1.394
2022-05-18T06:10:02Z,1.361
2022-05-18T06:05:02Z,1.32
2022-05-18T06:00:02Z,1.396
2022-05-18T05:55:02Z,1.389
2022-05-18T05:50:02Z,1.334
2022-05-18T05:45:02Z,1.432
2022-05-18T05:40:02Z,1.371
2022-05-18T05:35:02Z,1.38
2022-05-18T05:30:02Z,1.385
2022-05-18T05:25:02Z,1.448
2022-05-18T05:20:02Z,1.352
2022-05-18T05:15:02Z,1.437
2022-05-18T05:10:02Z,1.43
2022-05-18T05:05:02Z,1.393
2022-05-18T05:00:02Z,1.394
2022-05-18T04:55:02Z,1.336
2022-05-18T04:50:02Z,1.435
2022-05-18T04:45:02Z,1.394
2022-05-18T04:40:02Z,1.372
2022-05-18T04:35:02Z,1.418
2022-05-18T04:30:02Z,1.408
2022-05-18T04:25:02Z,1.4
2022-05-18T04:20:02Z,1.384
2022-05-18T04:15:02Z,1.417
2022-05-18T04:10:02Z,1.344
2022-05-18T04:05:02Z,1.436
2022-05-18T04:00:02Z,1.418
2022-05-18T03:55:02Z,1.442
2022-05-18T03:50:02Z,1.462
2022-05-18T03:45:02Z,1.409
2022-05-18T03:40:02Z,1.496
2022-05-18T03:35:02Z,1.361
2022-05-18T03:30:02Z,1.463
2022-05-18T03:25:02Z,1.404
2022-05-18T03:20:02Z,1.428
2022-05-18T03:15:02Z,1.428
2022-05-18T03:10:02Z,1.455
2022-05-18T03:05:02Z,1.414
2022-05-18T03:00:02Z,1.451
2022-05-18T02:55:02Z,1.452
2022-05-18T02:50:02Z,1.409
2022-05-18T02:45:02Z,1.421
2022-05-18T02:40:02Z,1.465
2022-05-18T02:35:02Z,1.475
2022-05-18T02:30:02Z,1.528
2022-05-18T02:25:02Z,1.423
2022-05-18T02:20:02Z,1.479
2022-05-18T02:15:02Z,1.566
2022-05-18T02:10:02Z,1.463
2022-05-18T02:05:02Z,1.487
2022-05-18T02:00:02Z,1.529
2022-05-18T01:55:02Z,1.458
2022-05-18T01:50:02Z,1.602
2022-05-18T01:45:02Z,1.543
2022-05-18T01:40:02Z,1.605
2022-05-18T01:35:02Z,1.606
2022-05-18T01:30:02Z,1.701
2022-05-18T01:25:02Z,1.612
2022-05-18T01:20:02Z,1.678
2022-05-18T01:15:02Z,1.708
2022-05-18T01:10:02Z,1.703
2022-05-18T01:05:02Z,1.726
2022-05-18T01:00:02Z,1.727
2022-05-18T00:55:02Z,1.75
2022-05-18T00:50:02Z,1.697
2022-05-18T00:45:02Z,1.793
2022-05-18T00:40:02Z,1.715
2022-05-18T00:35:02Z,1.79
2022-05-18T00:30:02Z,1.794
2022-05-18T00:25:02Z,1.751
2022-05-18T00:20:02Z,1.849
2022-05-18T00:15:02Z,1.792
2022-05-18T00:10:02Z,1.856
2022-05-18T00:05:02Z,1.783
2022-05-18T00:00:02Z,1.85
2022-05-17T23:55:02Z,1.795
2022-05-17T23:50:02Z,1.954
2022-05-17T23:45:02Z,1.836
2022-05-17T23:40:02Z,1.855
2022-05-17T23:35:02Z,1.873
2022-05-17T23:30:02Z,1.877
2022-05-17T23:25:02Z,1.849
